#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
8493454342	SMP	1	1603.80	993.96	1360.56	969.65	19.05	19.05	3.67	19.34	19.34	3.73	1593.49	993.35	1602.42	993.50	1351.39	969.58	1360.25	969.67	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-48.59	-44.68	602.31	-2.39	-40.79	612.13	-0.15	0.05	-0.99	-0.18	0.06	-0.98	0	 -1	
8493487552	SMP	1	1606.00	994.52	1362.79	969.79	19.35	19.35	3.64	19.11	19.11	3.69	1595.54	993.80	1604.61	994.05	1353.55	969.66	1362.49	969.71	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-49.00	-44.78	602.35	-2.82	-40.80	612.11	-0.15	0.05	-0.99	-0.18	0.06	-0.98	0	 -1	
8493520875	SMP	1	1608.04	994.96	1365.04	969.81	18.59	18.59	3.59	19.13	19.13	3.66	1597.47	994.18	1606.66	994.38	1355.57	969.64	1364.53	969.73	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-49.35	-44.83	602.03	-3.21	-40.79	611.98	-0.15	0.05	-0.99	-0.19	0.06	-0.98	0	 -1	
8493554199	SMP	1	1609.96	995.06	1366.82	969.49	18.61	18.61	3.55	19.15	19.15	3.63	1599.44	994.55	1608.56	994.59	1357.53	969.56	1366.46	969.64	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-49.76	-44.91	602.48	-3.59	-40.79	612.16	-0.15	0.05	-0.99	-0.19	0.07	-0.98	0	 -1	
8493587527	SMP	1	1611.66	995.61	1368.52	969.60	18.50	18.50	3.52	18.68	18.68	3.60	1601.08	994.96	1610.31	995.08	1359.41	969.52	1368.20	969.67	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-50.05	-44.97	602.15	-3.95	-40.83	612.86	-0.15	0.05	-0.99	-0.18	0.07	-0.98	0	 -1	
8493620864	SMP	1	1613.11	996.01	1370.24	969.59	18.55	18.55	3.49	18.73	18.73	3.57	1602.69	995.36	1611.73	995.49	1360.92	969.54	1369.72	969.71	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-50.44	-45.14	603.26	-4.24	-40.87	613.35	-0.15	0.05	-0.99	-0.19	0.07	-0.98	0	 -1	
8493654267	SMP	1	1614.45	996.28	1371.46	969.59	18.59	18.59	3.47	18.82	18.82	3.55	1603.94	995.64	1613.10	995.81	1362.24	969.50	1371.11	969.63	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-50.67	-45.18	603.04	-4.51	-40.87	613.47	-0.15	0.05	-0.99	-0.18	0.06	-0.98	0	 -1	
8493687606	SMP	1	1615.45	996.62	1372.69	969.42	18.49	18.49	3.45	18.58	18.58	3.53	1605.05	995.89	1614.24	996.16	1363.45	969.45	1372.26	969.60	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-50.89	-45.24	603.09	-4.74	-40.89	613.94	-0.15	0.05	-0.99	-0.18	0.07	-0.98	0	 -1	
8493720920	SMP	1	1616.55	996.79	1373.87	969.44	18.41	18.41	3.43	18.44	18.44	3.51	1606.06	996.09	1615.28	996.47	1364.51	969.46	1373.26	969.59	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.06	-45.26	602.81	-4.95	-40.93	614.50	-0.15	0.05	-0.99	-0.19	0.07	-0.98	0	 -1	
8493754192	SMP	1	1617.68	997.04	1374.49	969.45	18.22	18.22	3.41	18.56	18.56	3.49	1607.10	996.35	1616.30	996.61	1365.45	969.49	1374.22	969.60	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.26	-45.31	602.85	-5.13	-40.95	614.79	-0.15	0.05	-0.99	-0.18	0.07	-0.98	0	 -1	
8493787533	SMP	1	1618.48	997.32	1375.44	969.74	18.16	18.16	3.39	18.56	18.56	3.48	1608.03	996.85	1617.27	997.09	1366.18	969.64	1375.06	969.94	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.43	-45.39	602.68	-5.28	-40.99	614.61	-0.15	0.06	-0.99	-0.18	0.07	-0.98	0	 -1	
8493820856	SMP	1	1619.48	998.25	1376.37	970.39	18.25	18.25	3.38	18.56	18.56	3.47	1609.02	997.81	1618.20	997.96	1367.05	970.44	1375.90	970.58	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.62	-45.58	602.85	-5.45	-41.13	614.68	-0.15	0.06	-0.99	-0.19	0.07	-0.98	0	 -1	
8493854240	SMP	1	1620.40	999.34	1377.26	971.40	18.03	18.03	3.36	18.29	18.29	3.46	1610.01	998.93	1619.16	999.01	1367.98	971.32	1376.82	971.39	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-51.81	-45.79	602.90	-5.63	-41.31	614.82	-0.14	0.06	-0.99	-0.18	0.06	-0.98	0	 -1	
